id,rank,value,grade,category,year,type
Honolulu,91,F,F,8,2015,grade
Honolulu,75,D+,D+,9,2015,grade
Honolulu,55,B-,B-,10,2015,grade
Honolulu,79,C-,C-,11,2015,grade
Honolulu,76,C-,C-,12,2015,grade
Honolulu,91,D,D,22,2015,grade
Honolulu,24,A-,A-,23,2015,grade
San Jose,64,C,C,1,2015,grade
San Jose,62,C+,C+,2,2015,grade
San Jose,72,C,C,6,2015,grade
San Jose,75,C,C,7,2015,grade
San Jose,79,D+,D+,8,2015,grade
San Jose,67,C,C,9,2015,grade
San Jose,72,C-,C-,10,2015,grade
San Jose,72,C,C,11,2015,grade
San Jose,36,B-,B-,12,2015,grade
San Jose,62,C,C,22,2015,grade
San Jose,89,F,F,23,2015,grade
Pittsburgh,65,C,C,1,2015,grade
Pittsburgh,42,B-,B-,2,2015,grade
Pittsburgh,66,C,C,6,2015,grade
Pittsburgh,70,C,C,7,2015,grade
Pittsburgh,72,C,C,8,2015,grade
Pittsburgh,69,C-,C-,9,2015,grade
Pittsburgh,65,C,C,10,2015,grade
Pittsburgh,56,B-,B-,11,2015,grade
Pittsburgh,56,C+,C+,12,2015,grade
Pittsburgh,88,D+,D+,22,2015,grade
Pittsburgh,63,C,C,23,2015,grade
San Francisco,66,C,C,1,2015,grade
San Francisco,72,D+,D+,2,2015,grade
San Francisco,65,C,C,6,2015,grade
San Francisco,22,B+,B+,7,2015,grade
San Francisco,68,C,C,8,2015,grade
San Francisco,72,C-,C-,9,2015,grade
San Francisco,75,C-,C-,10,2015,grade
San Francisco,45,B-,B-,11,2015,grade
San Francisco,73,C-,C-,12,2015,grade
San Francisco,48,B-,B-,22,2015,grade
San Francisco,65,C,C,23,2015,grade
Asheville,67,C,C,1,2015,grade
Asheville,68,C,C,2,2015,grade
Asheville,58,C+,C+,6,2015,grade
Asheville,66,C+,C+,7,2015,grade
Asheville,61,C+,C+,8,2015,grade
Asheville,57,C+,C+,9,2015,grade
Asheville,58,C+,C+,10,2015,grade
Asheville,31,B,B,11,2015,grade
Asheville,64,C,C,12,2015,grade
Asheville,7,A,A,22,2015,grade
Asheville,44,B-,B-,23,2015,grade
Philadelphia,68,C,C,1,2015,grade
Philadelphia,70,C-,C-,2,2015,grade
Philadelphia,56,C+,C+,6,2015,grade
Philadelphia,65,C+,C+,7,2015,grade
Philadelphia,33,B,B,8,2015,grade
Philadelphia,59,C+,C+,9,2015,grade
Philadelphia,42,B,B,10,2015,grade
Philadelphia,57,C+,C+,11,2015,grade
Philadelphia,65,C,C,12,2015,grade
Philadelphia,27,B,B,22,2015,grade
Philadelphia,54,C+,C+,23,2015,grade
Port St. Lucie,69,C,C,1,2015,grade
Port St. Lucie,76,D+,D+,2,2015,grade
Port St. Lucie,27,B,B,6,2015,grade
Port St. Lucie,10,A,A,7,2015,grade
Port St. Lucie,46,B-,B-,8,2015,grade
Port St. Lucie,28,B+,B+,9,2015,grade
Port St. Lucie,59,C+,C+,10,2015,grade
Port St. Lucie,29,B+,B+,11,2015,grade
Port St. Lucie,21,A-,A-,12,2015,grade
Port St. Lucie,39,B-,B-,22,2015,grade
Port St. Lucie,57,C,C,23,2015,grade
Tucson,70,C,C,1,2015,grade
Tucson,61,C+,C+,2,2015,grade
Tucson,32,B,B,6,2015,grade
Tucson,49,B-,B-,7,2015,grade
Tucson,47,B-,B-,8,2015,grade
Tucson,40,B,B,9,2015,grade
Tucson,23,B+,B+,10,2015,grade
Tucson,44,B-,B-,11,2015,grade
Tucson,20,A-,A-,12,2015,grade
Tucson,29,B,B,22,2015,grade
Tucson,61,C,C,23,2015,grade
Tacoma,71,C,C,1,2015,grade
Tacoma,52,C+,C+,2,2015,grade
Tacoma,86,D+,D+,6,2015,grade
Tacoma,82,C-,C-,7,2015,grade
Tacoma,70,C,C,8,2015,grade
Tacoma,86,F,F,9,2015,grade
Tacoma,81,D+,D+,10,2015,grade
Tacoma,87,D,D,11,2015,grade
Tacoma,85,D+,D+,12,2015,grade
Tacoma,79,C-,C-,22,2015,grade
Tacoma,55,C+,C+,23,2015,grade
Boston,72,C,C,1,2015,grade
Boston,77,D+,D+,2,2015,grade
Boston,79,C-,C-,6,2015,grade
Boston,84,D+,D+,7,2015,grade
Boston,75,C-,C-,8,2015,grade
Boston,70,C-,C-,9,2015,grade
Boston,76,D+,D+,10,2015,grade
Boston,78,C-,C-,11,2015,grade
Boston,84,D+,D+,12,2015,grade
Boston,56,C+,C+,22,2015,grade
Boston,76,C-,C-,23,2015,grade
Lawrence,73,C-,C-,1,2015,grade
Lawrence,87,D,D,2,2015,grade
Lawrence,91,D,D,6,2015,grade
Lawrence,86,D+,D+,7,2015,grade
Lawrence,87,D,D,8,2015,grade
Lawrence,92,F,F,9,2015,grade
Lawrence,91,F,F,10,2015,grade
Lawrence,86,D+,D+,11,2015,grade
Lawrence,88,D,D,12,2015,grade
Lawrence,68,C,C,22,2015,grade
Lawrence,32,B,B,23,2015,grade
Allentown,74,C-,C-,1,2015,grade
Allentown,54,C+,C+,2,2015,grade
Allentown,92,F,F,6,2015,grade
Allentown,91,F,F,7,2015,grade
Allentown,86,D,D,8,2015,grade
Allentown,93,F,F,9,2015,grade
Allentown,88,D,D,10,2015,grade
Allentown,89,D,D,11,2015,grade
Allentown,83,D+,D+,12,2015,grade
Allentown,89,D+,D+,22,2015,grade
Allentown,94,F,F,23,2015,grade
Anaheim,75,C-,C-,1,2015,grade
Anaheim,69,C,C,2,2015,grade
Anaheim,81,D+,D+,6,2015,grade
Anaheim,72,C,C,7,2015,grade
Anaheim,82,D,D,8,2015,grade
Anaheim,78,D+,D+,9,2015,grade
Anaheim,78,D+,D+,10,2015,grade
Anaheim,84,D+,D+,11,2015,grade
Anaheim,77,C-,C-,12,2015,grade
Anaheim,26,B,B,22,2015,grade
Anaheim,53,C+,C+,23,2015,grade
New York,76,C-,C-,1,2015,grade
New York,92,F,F,2,2015,grade
New York,33,B,B,6,2015,grade
New York,25,B,B,7,2015,grade
New York,28,B+,B+,8,2015,grade
New York,36,B,B,9,2015,grade
New York,41,B,B,10,2015,grade
New York,33,B,B,11,2015,grade
New York,45,B-,B-,12,2015,grade
New York,25,B,B,22,2015,grade
New York,35,B,B,23,2015,grade
Oakland,77,C-,C-,1,2015,grade
Oakland,83,D+,D+,2,2015,grade
Oakland,73,C,C,6,2015,grade
Oakland,53,C+,C+,7,2015,grade
Oakland,63,C,C,8,2015,grade
Oakland,80,D,D,9,2015,grade
Oakland,74,C-,C-,10,2015,grade
Oakland,70,C,C,11,2015,grade
Oakland,61,C+,C+,12,2015,grade
Oakland,86,D+,D+,22,2015,grade
Oakland,52,C+,C+,23,2015,grade
Oxnard,78,C-,C-,1,2015,grade
Oxnard,71,C-,C-,2,2015,grade
Oxnard,93,F,F,6,2015,grade
Oxnard,94,F,F,7,2015,grade
Oxnard,93,F,F,8,2015,grade
Oxnard,89,F,F,9,2015,grade
Oxnard,94,F,F,10,2015,grade
Oxnard,91,F,F,11,2015,grade
Oxnard,92,F,F,12,2015,grade
Oxnard,69,C,C,22,2015,grade
Oxnard,82,D+,D+,23,2015,grade
Camden,79,C-,C-,1,2015,grade
Camden,94,F,F,2,2015,grade
Camden,69,C,C,6,2015,grade
Camden,58,C+,C+,7,2015,grade
Camden,42,B-,B-,8,2015,grade
Camden,53,B-,B-,9,2015,grade
Camden,87,D,D,10,2015,grade
Camden,58,C+,C+,11,2015,grade
Camden,86,D+,D+,12,2015,grade
Camden,13,A-,A-,22,2015,grade
Camden,86,D,D,23,2015,grade
Riverside,80,C-,C-,1,2015,grade
Riverside,80,D+,D+,2,2015,grade
Riverside,90,D,D,6,2015,grade
Riverside,89,D,D,7,2015,grade
Riverside,88,F,F,8,2015,grade
Riverside,90,F,F,9,2015,grade
Riverside,85,D,D,10,2015,grade
Riverside,92,F,F,11,2015,grade
Riverside,75,C-,C-,12,2015,grade
Riverside,60,C+,C+,22,2015,grade
Riverside,43,B-,B-,23,2015,grade
Los Angeles,81,C-,C-,1,2015,grade
Los Angeles,84,D+,D+,2,2015,grade
Los Angeles,67,C,C,6,2015,grade
Los Angeles,67,C+,C+,7,2015,grade
Los Angeles,64,C,C,8,2015,grade
Los Angeles,63,C,C,9,2015,grade
Los Angeles,68,C,C,10,2015,grade
Los Angeles,73,C,C,11,2015,grade
Los Angeles,59,C+,C+,12,2015,grade
Los Angeles,35,B,B,22,2015,grade
Los Angeles,75,C-,C-,23,2015,grade
Syracuse,82,C-,C-,1,2015,grade
Syracuse,31,B+,B+,2,2015,grade
Syracuse,89,D,D,6,2015,grade
Syracuse,90,D,D,7,2015,grade
Syracuse,65,C,C,8,2015,grade
Syracuse,95,F,F,9,2015,grade
Syracuse,21,A-,A-,10,2015,grade
Syracuse,94,F,F,11,2015,grade
Syracuse,95,F,F,12,2015,grade
Syracuse,3,A+,A+,22,2015,grade
Syracuse,79,D+,D+,23,2015,grade
Chicago,83,C-,C-,1,2015,grade
Chicago,81,D+,D+,2,2015,grade
Chicago,83,D+,D+,6,2015,grade
Chicago,87,D+,D+,7,2015,grade
Chicago,80,D+,D+,8,2015,grade
Chicago,82,D,D,9,2015,grade
Chicago,90,F,F,10,2015,grade
Chicago,67,C,C,11,2015,grade
Chicago,72,C-,C-,12,2015,grade
Chicago,52,C+,C+,22,2015,grade
Chicago,68,C-,C-,23,2015,grade
Rochester,84,D+,D+,1,2015,grade
Rochester,79,D+,D+,2,2015,grade
Rochester,84,D+,D+,6,2015,grade
Rochester,78,C-,C-,7,2015,grade
Rochester,83,D,D,8,2015,grade
Rochester,88,F,F,9,2015,grade
Rochester,86,D,D,10,2015,grade
Rochester,85,D+,D+,11,2015,grade
Rochester,44,B-,B-,12,2015,grade
Rochester,53,C+,C+,22,2015,grade
Rochester,38,B-,B-,23,2015,grade
Sacramento,85,D+,D+,1,2015,grade
Sacramento,89,D,D,2,2015,grade
Sacramento,94,F,F,6,2015,grade
Sacramento,93,F,F,7,2015,grade
Sacramento,94,F,F,8,2015,grade
Sacramento,94,F,F,9,2015,grade
Sacramento,93,F,F,10,2015,grade
Sacramento,93,F,F,11,2015,grade
Sacramento,91,F,F,12,2015,grade
Sacramento,92,D,D,22,2015,grade
Sacramento,58,C,C,23,2015,grade
Baltimore,86,D+,D+,1,2015,grade
Baltimore,66,C,C,2,2015,grade
Baltimore,88,D,D,6,2015,grade
Baltimore,80,C-,C-,7,2015,grade
Baltimore,78,C-,C-,8,2015,grade
Baltimore,84,D,D,9,2015,grade
Baltimore,92,F,F,10,2015,grade
Baltimore,90,F,F,11,2015,grade
Baltimore,90,F,F,12,2015,grade
Baltimore,54,C+,C+,22,2015,grade
Baltimore,34,B,B,23,2015,grade
Springfield,87,D+,D+,1,2015,grade
Springfield,59,C+,C+,2,2015,grade
Springfield,85,D+,D+,6,2015,grade
Springfield,88,D+,D+,7,2015,grade
Springfield,89,F,F,8,2015,grade
Springfield,81,D,D,9,2015,grade
Springfield,84,D+,D+,10,2015,grade
Springfield,82,D+,D+,11,2015,grade
Springfield,50,C+,C+,12,2015,grade
Springfield,12,A-,A-,22,2015,grade
Springfield,90,F,F,23,2015,grade
Albany,88,D,D,1,2015,grade
Albany,78,D+,D+,2,2015,grade
Albany,71,C,C,6,2015,grade
Albany,81,C-,C-,7,2015,grade
Albany,92,F,F,8,2015,grade
Albany,83,D,D,9,2015,grade
Albany,67,C,C,10,2015,grade
Albany,20,B+,B+,11,2015,grade
Albany,24,B+,B+,12,2015,grade
Albany,83,C-,C-,22,2015,grade
Albany,31,B+,B+,23,2015,grade
San Diego,89,D,D,1,2015,grade
San Diego,91,F,F,2,2015,grade
San Diego,80,D+,D+,6,2015,grade
San Diego,79,C-,C-,7,2015,grade
San Diego,77,C-,C-,8,2015,grade
San Diego,79,D,D,9,2015,grade
San Diego,69,C,C,10,2015,grade
San Diego,88,D,D,11,2015,grade
San Diego,74,C-,C-,12,2015,grade
San Diego,77,C-,C-,22,2015,grade
San Diego,66,C,C,23,2015,grade
Providence,90,F,F,1,2015,grade
Providence,90,D,D,2,2015,grade
Providence,75,C-,C-,6,2015,grade
Providence,31,B,B,7,2015,grade
Providence,66,C,C,8,2015,grade
Providence,77,D+,D+,9,2015,grade
Providence,82,D+,D+,10,2015,grade
Providence,80,C-,C-,11,2015,grade
Providence,81,D+,D+,12,2015,grade
Providence,21,B+,B+,22,2015,grade
Providence,37,B,B,23,2015,grade
Winston-Salem,91,F,F,1,2015,grade
Winston-Salem,95,F,F,2,2015,grade
Winston-Salem,63,C+,C+,6,2015,grade
Winston-Salem,83,C-,C-,7,2015,grade
Winston-Salem,74,C-,C-,8,2015,grade
Winston-Salem,71,C-,C-,9,2015,grade
Winston-Salem,44,B,B,10,2015,grade
Winston-Salem,81,C-,C-,11,2015,grade
Winston-Salem,12,A,A,12,2015,grade
Winston-Salem,94,D,D,22,2015,grade
Winston-Salem,95,F,F,23,2015,grade
New Haven,92,F,F,1,2015,grade
New Haven,93,F,F,2,2015,grade
New Haven,70,C,C,6,2015,grade
New Haven,52,B-,B-,7,2015,grade
New Haven,62,C+,C+,8,2015,grade
New Haven,91,F,F,9,2015,grade
New Haven,25,B+,B+,10,2015,grade
New Haven,71,C,C,11,2015,grade
New Haven,70,C,C,12,2015,grade
New Haven,37,B,B,22,2015,grade
New Haven,91,F,F,23,2015,grade
Buffalo,93,F,F,1,2015,grade
Buffalo,86,D+,D+,2,2015,grade
Buffalo,82,D+,D+,6,2015,grade
Buffalo,68,C+,C+,7,2015,grade
Buffalo,89,F,F,8,2015,grade
Buffalo,85,D,D,9,2015,grade
Buffalo,83,D+,D+,10,2015,grade
Buffalo,62,C+,C+,11,2015,grade
Buffalo,82,D+,D+,12,2015,grade
Buffalo,87,D+,D+,22,2015,grade
Buffalo,19,A,A,23,2015,grade
Albuquerque,94,F,F,1,2015,grade
Albuquerque,73,D+,D+,2,2015,grade
Albuquerque,78,C-,C-,6,2015,grade
Albuquerque,92,F,F,7,2015,grade
Albuquerque,81,D+,D+,8,2015,grade
Albuquerque,68,C-,C-,9,2015,grade
Albuquerque,89,D,D,10,2015,grade
Albuquerque,46,B-,B-,11,2015,grade
Albuquerque,63,C,C,12,2015,grade
Albuquerque,48,B-,B-,22,2015,grade
Albuquerque,88,F,F,23,2015,grade
Hartford,95,F,F,1,2015,grade
Hartford,74,D+,D+,2,2015,grade
Hartford,95,F,F,6,2015,grade
Hartford,95,F,F,7,2015,grade
Hartford,95,F,F,8,2015,grade
Hartford,87,F,F,9,2015,grade
Hartford,95,F,F,10,2015,grade
Hartford,95,F,F,11,2015,grade
Hartford,93,F,F,12,2015,grade
Hartford,95,F,F,22,2015,grade
Hartford,69,C-,C-,23,2015,grade
Akron,7,A,A,1,2016,grade
Akron,4,A+,A+,2,2016,grade
Akron,8,A,A,6,2016,grade
Akron,9,A-,A-,7,2016,grade
Akron,25,B+,B+,8,2016,grade
Akron,2,A+,A+,9,2016,grade
Akron,3,A+,A+,10,2016,grade
Akron,7,A,A,11,2016,grade
Akron,4,A+,A+,12,2016,grade
Akron,75,F,F,22,2016,grade
Akron,9,A+,A+,23,2016,grade
Albany,72,D+,D+,1,2016,grade
Albany,62,C-,C-,2,2016,grade
Albany,69,D+,D+,6,2016,grade
Albany,68,C-,C-,7,2016,grade
Albany,55,C,C,8,2016,grade
Albany,55,C,C,9,2016,grade
Albany,69,D+,D+,10,2016,grade
Albany,70,C-,C-,11,2016,grade
Albany,60,C,C,12,2016,grade
Albany,39,B-,B-,22,2016,grade
Albany,31,B,B,23,2016,grade
Anaheim,50,C,C,1,2016,grade
Anaheim,59,C-,C-,2,2016,grade
Anaheim,70,D+,D+,6,2016,grade
Anaheim,64,C-,C-,7,2016,grade
Anaheim,68,D,D,8,2016,grade
Anaheim,68,D+,D+,9,2016,grade
Anaheim,57,C-,C-,10,2016,grade
Anaheim,71,D+,D+,11,2016,grade
Anaheim,66,C-,C-,12,2016,grade
Anaheim,70,D,D,22,2016,grade
Anaheim,37,B-,B-,23,2016,grade
Atlanta,10,A,A,1,2016,grade
Atlanta,5,A+,A+,2,2016,grade
Atlanta,2,A+,A+,6,2016,grade
Atlanta,3,A+,A+,7,2016,grade
Atlanta,6,A+,A+,8,2016,grade
Atlanta,3,A+,A+,9,2016,grade
Atlanta,4,A+,A+,10,2016,grade
Atlanta,6,A,A,11,2016,grade
Atlanta,7,A,A,12,2016,grade
Atlanta,23,B+,B+,22,2016,grade
Atlanta,50,C,C,23,2016,grade
Austin,19,A-,A-,1,2016,grade
Austin,25,B+,B+,2,2016,grade
Austin,30,B,B,6,2016,grade
Austin,32,B,B,7,2016,grade
Austin,23,B+,B+,8,2016,grade
Austin,16,A-,A-,9,2016,grade
Austin,20,B+,B+,10,2016,grade
Austin,39,B-,B-,11,2016,grade
Austin,54,C+,C+,12,2016,grade
Austin,39,B-,B-,22,2016,grade
Austin,11,A+,A+,23,2016,grade
Baltimore,60,C-,C-,1,2016,grade
Baltimore,55,C,C,2,2016,grade
Baltimore,71,D+,D+,6,2016,grade
Baltimore,71,D+,D+,7,2016,grade
Baltimore,65,C-,C-,8,2016,grade
Baltimore,65,C-,C-,9,2016,grade
Baltimore,71,D+,D+,10,2016,grade
Baltimore,73,D+,D+,11,2016,grade
Baltimore,67,C-,C-,12,2016,grade
Baltimore,21,B+,B+,22,2016,grade
Baltimore,56,C-,C-,23,2016,grade
Birmingham,44,C+,C+,1,2016,grade
Birmingham,72,D,D,2,2016,grade
Birmingham,18,B+,B+,6,2016,grade
Birmingham,11,A-,A-,7,2016,grade
Birmingham,12,A-,A-,8,2016,grade
Birmingham,46,B-,B-,9,2016,grade
Birmingham,43,C+,C+,10,2016,grade
Birmingham,28,B,B,11,2016,grade
Birmingham,6,A,A,12,2016,grade
Birmingham,7,A+,A+,22,2016,grade
Birmingham,35,B-,B-,23,2016,grade
Boston,33,B,B,1,2016,grade
Boston,43,B-,B-,2,2016,grade
Boston,39,B-,B-,6,2016,grade
Boston,30,B,B,7,2016,grade
Boston,29,B,B,8,2016,grade
Boston,28,B,B,9,2016,grade
Boston,46,C+,C+,10,2016,grade
Boston,64,C-,C-,11,2016,grade
Boston,55,C,C,12,2016,grade
Boston,44,B-,B-,22,2016,grade
Boston,60,D+,D+,23,2016,grade
Bridgeport,75,D,D,1,2016,grade
Bridgeport,71,D,D,2,2016,grade
Bridgeport,72,D+,D+,6,2016,grade
Bridgeport,75,D,D,7,2016,grade
Bridgeport,77,F,F,8,2016,grade
Bridgeport,72,F,F,9,2016,grade
Bridgeport,58,C-,C-,10,2016,grade
Bridgeport,60,C,C,11,2016,grade
Bridgeport,59,C,C,12,2016,grade
Bridgeport,76,F,F,22,2016,grade
Bridgeport,16,A,A,23,2016,grade
Buffalo,64,C-,C-,1,2016,grade
Buffalo,51,C,C,2,2016,grade
Buffalo,58,C,C,6,2016,grade
Buffalo,49,C+,C+,7,2016,grade
Buffalo,41,C+,C+,8,2016,grade
Buffalo,69,D,D,9,2016,grade
Buffalo,75,D,D,10,2016,grade
Buffalo,25,B,B,11,2016,grade
Buffalo,56,C,C,12,2016,grade
Buffalo,74,F,F,22,2016,grade
Buffalo,26,B+,B+,23,2016,grade
Camden,55,C-,C-,1,2016,grade
Camden,61,C-,C-,2,2016,grade
Camden,60,C-,C-,6,2016,grade
Camden,72,D+,D+,7,2016,grade
Camden,64,C-,C-,8,2016,grade
Camden,48,C+,C+,9,2016,grade
Camden,66,D+,D+,10,2016,grade
Camden,63,C,C,11,2016,grade
Camden,72,D+,D+,12,2016,grade
Camden,62,D+,D+,22,2016,grade
Camden,22,A-,A-,23,2016,grade
Cape Coral,37,B-,B-,1,2016,grade
Cape Coral,29,B,B,2,2016,grade
Cape Coral,35,B,B,6,2016,grade
Cape Coral,47,C+,C+,7,2016,grade
Cape Coral,33,B-,B-,8,2016,grade
Cape Coral,31,B,B,9,2016,grade
Cape Coral,38,B-,B-,10,2016,grade
Cape Coral,41,C+,C+,11,2016,grade
Cape Coral,43,C+,C+,12,2016,grade
Cape Coral,60,D+,D+,22,2016,grade
Cape Coral,6,A+,A+,23,2016,grade
Charleston,12,A-,A-,1,2016,grade
Charleston,45,C+,C+,2,2016,grade
Charleston,28,B,B,6,2016,grade
Charleston,5,A,A,7,2016,grade
Charleston,13,A-,A-,8,2016,grade
Charleston,43,B-,B-,9,2016,grade
Charleston,40,C+,C+,10,2016,grade
Charleston,14,A-,A-,11,2016,grade
Charleston,27,B,B,12,2016,grade
Charleston,28,B+,B+,22,2016,grade
Charleston,13,A+,A+,23,2016,grade
Charlotte,23,B+,B+,1,2016,grade
Charlotte,33,B,B,2,2016,grade
Charlotte,25,B+,B+,6,2016,grade
Charlotte,24,B+,B+,7,2016,grade
Charlotte,16,A-,A-,8,2016,grade
Charlotte,23,B+,B+,9,2016,grade
Charlotte,29,B+,B+,10,2016,grade
Charlotte,8,A,A,11,2016,grade
Charlotte,30,B,B,12,2016,grade
Charlotte,9,A+,A+,22,2016,grade
Charlotte,36,B-,B-,23,2016,grade
Chicago,62,C-,C-,1,2016,grade
Chicago,60,C-,C-,2,2016,grade
Chicago,68,D+,D+,6,2016,grade
Chicago,62,C-,C-,7,2016,grade
Chicago,66,C-,C-,8,2016,grade
Chicago,70,D,D,9,2016,grade
Chicago,70,D+,D+,10,2016,grade
Chicago,55,C,C,11,2016,grade
Chicago,63,C-,C-,12,2016,grade
Chicago,31,B,B,22,2016,grade
Chicago,39,C+,C+,23,2016,grade
Cincinnati,34,B,B,1,2016,grade
Cincinnati,27,B+,B+,2,2016,grade
Cincinnati,26,B,B,6,2016,grade
Cincinnati,46,C+,C+,7,2016,grade
Cincinnati,50,C+,C+,8,2016,grade
Cincinnati,30,B,B,9,2016,grade
Cincinnati,27,B+,B+,10,2016,grade
Cincinnati,43,C+,C+,11,2016,grade
Cincinnati,29,B,B,12,2016,grade
Cincinnati,39,B-,B-,22,2016,grade
Cincinnati,51,C,C,23,2016,grade
Cleveland,13,A-,A-,1,2016,grade
Cleveland,17,A-,A-,2,2016,grade
Cleveland,41,B-,B-,6,2016,grade
Cleveland,41,B-,B-,7,2016,grade
Cleveland,31,B,B,8,2016,grade
Cleveland,39,B-,B-,9,2016,grade
Cleveland,34,B,B,10,2016,grade
Cleveland,46,C+,C+,11,2016,grade
Cleveland,22,B+,B+,12,2016,grade
Cleveland,20,B+,B+,22,2016,grade
Cleveland,7,A+,A+,23,2016,grade
Colorado Springs,20,B+,B+,1,2016,grade
Colorado Springs,14,A,A,2,2016,grade
Colorado Springs,3,A+,A+,6,2016,grade
Colorado Springs,2,A+,A+,7,2016,grade
Colorado Springs,9,A,A,8,2016,grade
Colorado Springs,9,A,A,9,2016,grade
Colorado Springs,9,A,A,10,2016,grade
Colorado Springs,11,A-,A-,11,2016,grade
Colorado Springs,8,A,A,12,2016,grade
Colorado Springs,53,C+,C+,22,2016,grade
Colorado Springs,8,A+,A+,23,2016,grade
Columbia,69,D+,D+,1,2016,grade
Columbia,36,B-,B-,2,2016,grade
Columbia,32,B,B,6,2016,grade
Columbia,12,A-,A-,7,2016,grade
Columbia,61,C-,C-,8,2016,grade
Columbia,33,B,B,9,2016,grade
Columbia,62,D+,D+,10,2016,grade
Columbia,59,C,C,11,2016,grade
Columbia,1,A+,A+,12,2016,grade
Columbia,26,B+,B+,22,2016,grade
Columbia,71,F,F,23,2016,grade
Columbus,29,B,B,1,2016,grade
Columbus,38,B-,B-,2,2016,grade
Columbus,31,B,B,6,2016,grade
Columbus,39,B-,B-,7,2016,grade
Columbus,26,B,B,8,2016,grade
Columbus,35,B-,B-,9,2016,grade
Columbus,14,A-,A-,10,2016,grade
Columbus,10,A-,A-,11,2016,grade
Columbus,40,B-,B-,12,2016,grade
Columbus,39,B-,B-,22,2016,grade
Columbus,64,D,D,23,2016,grade
Dallas,6,A,A,1,2016,grade
Dallas,10,A,A,2,2016,grade
Dallas,7,A,A,6,2016,grade
Dallas,10,A-,A-,7,2016,grade
Dallas,5,A+,A+,8,2016,grade
Dallas,7,A,A,9,2016,grade
Dallas,7,A+,A+,10,2016,grade
Dallas,13,A-,A-,11,2016,grade
Dallas,17,A-,A-,12,2016,grade
Dallas,6,A+,A+,22,2016,grade
Dallas,52,C,C,23,2016,grade
Denver,17,A-,A-,1,2016,grade
Denver,18,A-,A-,2,2016,grade
Denver,43,B-,B-,6,2016,grade
Denver,38,B-,B-,7,2016,grade
Denver,45,C+,C+,8,2016,grade
Denver,37,B-,B-,9,2016,grade
Denver,28,B+,B+,10,2016,grade
Denver,45,C+,C+,11,2016,grade
Denver,61,C-,C-,12,2016,grade
Denver,50,C+,C+,22,2016,grade
Denver,20,A-,A-,23,2016,grade
Detroit,39,B-,B-,1,2016,grade
Detroit,48,C+,C+,2,2016,grade
Detroit,23,B+,B+,6,2016,grade
Detroit,21,B+,B+,7,2016,grade
Detroit,22,B+,B+,8,2016,grade
Detroit,38,B-,B-,9,2016,grade
Detroit,22,B+,B+,10,2016,grade
Detroit,17,A-,A-,11,2016,grade
Detroit,14,A-,A-,12,2016,grade
Detroit,18,B+,B+,22,2016,grade
Detroit,42,C+,C+,23,2016,grade
Fort Collins,11,A,A,1,2016,grade
Fort Collins,26,B+,B+,2,2016,grade
Fort Collins,4,A,A,6,2016,grade
Fort Collins,29,B,B,7,2016,grade
Fort Collins,3,A+,A+,8,2016,grade
Fort Collins,6,A+,A+,9,2016,grade
Fort Collins,2,A+,A+,10,2016,grade
Fort Collins,5,A+,A+,11,2016,grade
Fort Collins,24,B+,B+,12,2016,grade
Fort Collins,10,A+,A+,22,2016,grade
Fort Collins,29,B+,B+,23,2016,grade
Fort Lauderdale,46,C+,C+,1,2016,grade
Fort Lauderdale,30,B,B,2,2016,grade
Fort Lauderdale,19,B+,B+,6,2016,grade
Fort Lauderdale,23,B+,B+,7,2016,grade
Fort Lauderdale,18,A-,A-,8,2016,grade
Fort Lauderdale,12,A,A,9,2016,grade
Fort Lauderdale,31,B,B,10,2016,grade
Fort Lauderdale,16,A-,A-,11,2016,grade
Fort Lauderdale,21,B+,B+,12,2016,grade
Fort Lauderdale,12,A,A,22,2016,grade
Fort Lauderdale,27,B+,B+,23,2016,grade
Fort Worth,4,A,A,1,2016,grade
Fort Worth,16,A,A,2,2016,grade
Fort Worth,5,A,A,6,2016,grade
Fort Worth,22,B+,B+,7,2016,grade
Fort Worth,8,A+,A+,8,2016,grade
Fort Worth,5,A+,A+,9,2016,grade
Fort Worth,8,A,A,10,2016,grade
Fort Worth,21,B+,B+,11,2016,grade
Fort Worth,11,A-,A-,12,2016,grade
Fort Worth,29,B,B,22,2016,grade
Fort Worth,30,B+,B+,23,2016,grade
Greenville,15,A-,A-,1,2016,grade
Greenville,21,B+,B+,2,2016,grade
Greenville,16,B+,B+,6,2016,grade
Greenville,4,A+,A+,7,2016,grade
Greenville,13,A-,A-,8,2016,grade
Greenville,20,B+,B+,9,2016,grade
Greenville,25,B+,B+,10,2016,grade
Greenville,15,A-,A-,11,2016,grade
Greenville,24,B+,B+,12,2016,grade
Greenville,56,C-,C-,22,2016,grade
Greenville,25,A-,A-,23,2016,grade
Hartford,57,C-,C-,1,2016,grade
Hartford,50,C,C,2,2016,grade
Hartford,73,D,D,6,2016,grade
Hartford,74,D+,D+,7,2016,grade
Hartford,76,F,F,8,2016,grade
Hartford,73,F,F,9,2016,grade
Hartford,65,D+,D+,10,2016,grade
Hartford,77,F,F,11,2016,grade
Hartford,75,F,F,12,2016,grade
Hartford,77,F,F,22,2016,grade
Hartford,61,D+,D+,23,2016,grade
Houston,5,A,A,1,2016,grade
Houston,11,A,A,2,2016,grade
Houston,10,A-,A-,6,2016,grade
Houston,16,B+,B+,7,2016,grade
Houston,10,A,A,8,2016,grade
